molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4472566,COc1cccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c1,100000.0
CHEMBL4442016,CCOc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,100000.0
CHEMBL4471346,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(OC(F)(F)F)cc2)CC1,100000.0
CHEMBL4461237,Cc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,100000.0
CHEMBL4435184,CCc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,50000.0
CHEMBL4439612,CC(C)(C)c1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,100000.0
CHEMBL4456795,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(F)cc2)CC1,9700.0
CHEMBL4574586,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(Cl)cc2)CC1,50000.0
CHEMBL4581907,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(Br)cc2)CC1,100000.0
CHEMBL4473158,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1OC,50000.0
CHEMBL4445988,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c(Cl)c1,50000.0
CHEMBL4585651,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccncc2)CC1,100000.0
CHEMBL5953233,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc3cc[nH]c3c2)CC1,440.0
CHEMBL4564115,COc1ccc(OCC(C)N2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,100000.0
CHEMBL5859091,COc1ccc(OCCCN2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,6500.0
CHEMBL5857051,COc1ccc(CCCN2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,6700.0
CHEMBL5946085,COc1ccc(C(=O)N2CCN(c3ccc(OC)cc3)CC2)cc1,100000.0
CHEMBL5924660,COc1ccc(OCCCN2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1,9000.0
CHEMBL4459353,COc1ccc(OCCN(C)CCN(C)C(=O)c2ccc(OC)cc2)cc1,18000.0
CHEMBL4471482,COc1ccc(N(C)CCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,100000.0
CHEMBL4442293,COc1ccc(OCCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,691.0
CHEMBL4580359,COc1ccc(OCCCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,1200.0
